1.41319E+12,2014/10/13 17:50,1,56,22.56019167,-16.62394938
1.41319E+12,2014/10/13 17:55,1,33,42.63943333,-18.80889375
1.41319E+12,2014/10/13 18:00,1,48,1.708633333,-20.99719111
1.41319E+12,2014/10/13 18:05,1,22,2.596958333,-12.79754537
1.4132E+12,2014/10/13 18:10,1,16,6.5595,-14.73718571
1.4132E+12,2014/10/13 18:15,1,7,18.924275,-13.71255
1.4132E+12,2014/10/13 18:20,1,12,5.105211111,-13.52999074
1.41324E+12,2014/10/14 6:40,1,17,5.520241667,-17.47202333
1.41324E+12,2014/10/14 6:45,1,12,0,-15.94849444
1.41324E+12,2014/10/14 6:55,1,25,0,-14.58085333
1.41324E+12,2014/10/14 7:00,1,58,0,-15.89202241
1.41324E+12,2014/10/14 7:05,1,31,7.6256,-15.87984111
1.41324E+12,2014/10/14 7:10,1,66,1.16455,-15.36656302
1.41324E+12,2014/10/14 7:15,1,79,0,-12.99651899
1.41324E+12,2014/10/14 7:20,1,89,0,-13.6207824
1.41324E+12,2014/10/14 7:25,1,94,2.539383333,-12.52353663
1.41324E+12,2014/10/14 7:30,1,122,2.936755556,-9.76057493
1.41324E+12,2014/10/14 7:35,1,62,0.309266667,-8.814561749
1.41324E+12,2014/10/14 7:40,1,18,0,-7.419116667
1.41324E+12,2014/10/14 7:55,1,6,0,-15.96569722
1.41324E+12,2014/10/14 8:00,1,30,1.4209,-14.0304619
1.41325E+12,2014/10/14 8:05,1,22,0.090633333,-15.22532857
1.41325E+12,2014/10/14 8:10,1,32,0,-23.00145104
1.41325E+12,2014/10/14 8:15,1,71,1.99295,-9.181256154
1.41325E+12,2014/10/14 8:20,1,13,0,-20.57259103
1.41325E+12,2014/10/14 8:25,1,39,0.545433333,-13.33399825
1.41325E+12,2014/10/14 8:30,1,16,3.366783333,-12.80385778
1.41325E+12,2014/10/14 8:35,1,25,1.87595,-14.49988681
1.41325E+12,2014/10/14 8:40,1,27,0.777688889,-8.945566667
1.41325E+12,2014/10/14 8:45,1,40,1.365329167,-16.35383935
1.41325E+12,2014/10/14 8:50,1,25,2.883416667,-18.14905797
1.41325E+12,2014/10/14 8:55,1,40,5.869303333,-13.24464762
1.41325E+12,2014/10/14 9:00,1,19,1.260116667,-12.67632222
1.41325E+12,2014/10/14 9:05,1,31,5.722677778,-13.06513095
1.41325E+12,2014/10/14 9:10,1,16,3.455944444,-17.86377179
1.41325E+12,2014/10/14 9:15,1,19,4.068783333,-13.42398529
1.41325E+12,2014/10/14 9:20,1,28,0.969855556,-12.03112667
1.41325E+12,2014/10/14 9:25,1,11,2.61995,-6.91185
1.41325E+12,2014/10/14 9:30,1,15,7.0289,-8.3213
1.41325E+12,2014/10/14 9:35,1,6,14.53563889,-5.753933333
1.41325E+12,2014/10/14 10:35,1,15,9.872386667,-24.32328167
1.41325E+12,2014/10/14 10:40,1,13,38.12505,-19.99887333
1.41325E+12,2014/10/14 10:45,1,9,1.5347,-12.61254286
1.41326E+12,2014/10/14 10:50,1,16,0,-21.11790104
1.41326E+12,2014/10/14 10:55,1,11,35.91703333,-22.73061333
1.41326E+12,2014/10/14 11:00,1,20,0,-16.5487975
1.41326E+12,2014/10/14 11:05,1,27,24.41705833,-13.64107333
1.41326E+12,2014/10/14 11:10,1,30,3.3151,-13.45481067
1.41326E+12,2014/10/14 11:15,1,30,9.401383333,-15.58373988
1.41326E+12,2014/10/14 11:20,1,18,0.12625,-25.26832292
1.41326E+12,2014/10/14 11:25,1,21,7.606625,-19.5312693
1.41326E+12,2014/10/14 11:30,1,46,5.197533333,-18.21104545
1.41326E+12,2014/10/14 11:35,1,111,0.362125,-15.47086972
1.41326E+12,2014/10/14 11:40,1,99,5.156725926,-17.75541074
1.41326E+12,2014/10/14 11:45,1,87,1.693806944,-20.41739067
1.41326E+12,2014/10/14 11:50,1,45,8.678773333,-22.37296619
